PATIENT_ID	ESR1	PGR	ERBB2	MKI67	TP53	BRCA1	BRCA2	PIK3CA	PTEN	AKT1
MB-0655	3.134527	0.050738283	0.15444028	-0.27498472	1.8422395	-0.5347471	1.0793576	1.2612022	-0.87061864	0.77234274
MB-0656	2.5658035	1.1889813		0.34332535	0.5544687		-0.18167083	0.32763988		1.0191665
MB-0657	-2.902909		-1.7198263	-1.4592067	0.8912387	1.4731634	-0.46710512	2.1110563		0.33687833
MB-0658	3.0464559			-0.10800484	-0.26521972	-0.74471503	-0.8176918	-0.96124816	-1.7300552	
MB-0659		-0.08525724	3.7153246	0.71914726	-0.27830493	-0.91647387	0.5932443		0.3662002	1.0902507
MB-0660	2.7958624	-1.968492	2.573818		0.029993748	2.1333892	-1.05622	1.3718274	-2.0134366	-0.6689725
MB-0661	3.6028275	1.4161276	-0.5757864	-0.2121312	-0.80998826	-0.6235434	0.07078862	0.5354638		0.70198935
MB-0662		0.9961183	1.2780025	0.54928035	0.6989456	0.9675648	-1.6819316	0.69755185	0.10648439	-1.5799769
MB-0663	-1.4292082		1.6146655	1.7952644		0.32528564	0.8705826	-0.76477814	1.1491196	0.072052926
MB-0664	32.2967	0.96572256	-0.64222753	-0.20313698	0.1939246	0.2716164	-1.4133708	0.063672565	-0.6693808	-1.2970188
MB-0665	-1.3499256			-1.0729628	0.700121	0.2597418	-0.90364605	0.6510237	-1.278133	0.19719838
MB-0666		1.0331559	0.37143183	1.3677466	1.5429404	0.34252095	0.27891964			0.91247743
MB-0667	2.5680315	-0.61078805		0.24683766	-1.8887032	1.5380403	-0.8243056	1.7781738	0.9174719	0.4017577
MB-0668	0.11712134	-0.7877466	3.4776316	-1.0662851	-1.6123267	-0.2766387	2.6877987	0.48455417		1.9200785
MB-0669	2.2263772	0.63124555	3.6474614		-0.31016487	0.7822	-1.4347218	0.09729088	-0.7909848	0.08622994
MB-0670	2.3608065	0.10565171	-0.9026592	0.09583473	0.38179064	-0.07684808	0.20160459	0.7006148		1.5433247
MB-0671	-3.503747	-0.59705406	1.3428717	-1.4066262	-0.26536423		-0.7619223	1.460837	-0.45741308	-0.04832079
MB-0672	2.5833101	0.08604906	-0.28657016	-0.6495344	-1.1541287	-0.7872036	2.370774	-0.7953294	-1.0205402	-0.04987223
MB-0673	1.0918977	-0.04230589	-1.0900164	0.31478637	-0.047942426	0.78036135	-0.5475749	1.9764475	-0.25482926	1.1140054
MB-0674	-0.9260612	0.87300843	0.14018464	0.6208152	0.4659779	-2.1066186	-1.1696751	-2.0132992	1.8844482	1.7429537
MB-0675	-1.52526	0.14235447	2.7985044	-0.19400142	0.32554263	-1.0023823	0.62088037			-0.28205594
MB-0676	2.2193496	-0.6651176	0.4473886		0.46478465	0.6236738	-1.7642598	-0.7539118	1.351176	0.50889075
MB-0677	28.495665	-0.3933077	0.5188348	-0.3139576	-0.9587446	0.35798156	0.5694555		1.8462398	-0.37348846
MB-0678	1.4833658	0.43686697	-1.4856815	-0.73054487	0.31469497	0.27722588	1.8524705	0.36248922	-0.81220484	-0.2540428
MB-0679	-1.5366589	1.2361676	1.6931164	0.123793215	0.8159497		0.482323	-1.0729373	-0.598238	0.90725
MB-0680	2.7141073	1.1051569	-4.0576305	-0.64830387		2.544927	0.26458052		-0.14140864	-0.6608539
MB-0681	1.5769216	-1.8986101	-1.4322909	0.7016076	-1.1027021	-0.8289568	0.26129898		-1.2812266	
MB-0682	1.8727825	1.1175312				1.00637	-0.19557694	1.0662625	-0.14109065	-0.14984971
MB-0683	-2.6666229	-0.23273045	-1.1830415	-1.148285		-0.6773492	-0.5697579	-0.1960069	-0.60132	0.44879347
MB-0684	3.1701725	0.08907099	-1.4501448	-1.146441	0.5151635	-0.07132947	-0.12727903	1.5821288	0.31480673	1.4298146
MB-0685	3.2740958	0.92332065	-0.7338854	-0.049320064	-1.907072	1.2489141	-0.7321136	1.2886969	-0.75270534	0.509277
MB-0686	1.5753736		-3.5503206	-0.9458629	-0.32094014	0.28280348	3.764461	0.16719222	0.090159036	0.5462438
MB-0687	1.2831953	0.40959436	-1.0023805	0.28094947	2.6224332	-0.051042452	1.338074	-0.4021806		-1.1435282
MB-0688	2.8587852	2.7592475	-2.3842802	-7.5013227	-1.9206876	0.19525397	1.9239621	0.36168823	-0.31144792	-18.675331
MB-0689	-2.0169525	0.8547401		0.4375625	1.818445	0.6839446	0.23003882	1.1142514	0.19017585	1.425426
MB-0690	-2.8851335	0.9294033	-1.1414615	1.7334533	1.1472477	-0.5858796	-1.2026296	0.26862177	-1.052719	0.24463713
MB-0691	3.688579		-1.0029014		-0.34883028	-0.5176853	-0.21328548	-0.09020389	1.2310137	-0.74561584
MB-0692	-2.7549038	-0.039542776	2.2843971		-1.5483063	1.0264133	0.8448012	-1.0206249	-0.13965824	-0.8523865
MB-0693		1.1160336	-0.50883853	-1.0070081	-0.17416349	0.520965	0.7450917	-9.83273	-0.48208755	
MB-0694	-3.9344769	-1.1426535	0.96311784	0.23218259	-0.20823601	0.3827037	0.40933385	-0.79774886	0.71733034	0.5504857
MB-0695	2.477673		-0.36379415		0.8010623	2.6559095	-1.610869	0.16404428	1.5023165	0.4574636
MB-0696	-2.8192172	-0.015876325	2.9023416	0.049634136		-1.5580506	1.6999636		-1.3387425	-0.18984345
MB-0697	-0.6328555	-0.25982058	0.65601695	0.60831857	0.3591075	-0.47592378	-0.06696678			-1.461446
MB-0698	-0.94944793	-0.91506433	-1.3761165	-1.3162627	0.8819195	-1.2899423	-0.6888864	-0.97248054		-0.72902447
MB-0699	2.2855492	5.27663	-2.4672055		0.10137663	0.52003634			1.1092092	-1.3249083
MB-0700	3.9813848	-1.7203436	1.891697	1.2672223	-1.9090726	1.1634139	0.1640009	-1.7472696	2.444537	0.314022
MB-0701	-1.5921968	-1.3633871	0.050660312	-0.53019816	0.098118484	0.5044975	1.5567522	0.28881946	-0.84400725	1.501677
MB-0702	2.598332	0.28435293	-0.3218927	1.2446308	0.24563669	1.2305117	-0.40508765	-0.45568895	-2.0371373	-0.6540478
MB-0703		-0.4227891	-0.6722988		-0.54000705	-0.12710632	-0.2928075	0.3472242		1.2069712
MB-0704	2.8202589	0.12184226	2.6116898	1.3440504	0.7232472	-1.2102807	0.9287389		0.8595216	-1.1107337
MB-0705		-0.09321935	0.3525012		0.0378307	-0.9953857	-0.0018993423		0.64731514	
MB-0706	1.4114586	-0.77646154	0.35845262	0.15625732	1.0213048	0.43760383	-0.087061375	0.9284306	0.84640366	1.2927611
MB-0707	1.4214634	0.6958708	-1.4243584	-0.30960435	0.9466323	-1.1105595	0.6880895			1.9332116
MB-0708		1.7543781	0.002862215	-0.70048976	1.265828	-0.63908386	0.15134418	0.11339521	0.067968585	0.85678524
MB-0709	-1.2089157	-0.5815288	-1.3046714	-0.5702914	0.055593625	-1.2692565	-0.035247765		1.1332054	-0.3792424
MB-0710	-1.8457743	0.49586412	-2.5119028	-0.169501	-0.15423988	0.97290057	1.6978283	-0.46198466	-0.000671564	-1.4229366
MB-0711	1.5541788	-2.2197425	-1.2058239	-1.9442343	-1.326096	2.2102826	0.048842184	1.2643309	-1.6530515	
MB-0712		-0.010189828	-0.5605012	-0.93523484	-0.03702136	-0.55865103	-0.40975145	0.32086697	-0.027985068	1.1140022
MB-0713	-2.478445		2.7998028	0.050386515	0.24910772	0.02203124	0.011818258	0.11858086	1.041269	-0.7658878
MB-0714	0.8980539	-1.460556		0.5472697	0.9721369	0.12758562	-0.432353		0.83671993	0.94480926
MB-0715	2.1697454	-0.6712767	-0.19291094	1.1776751	5.9846015	-0.1860345	0.18960968	-0.16428436	1.0474334	-1.4641588
MB-0716	-1.2021189	-2.781517	3.127063	1.3111426	-1.214313	-0.3478921	-1.4647094	-0.4723674	1.4085763	1.5859634
MB-0717	-3.505453	-0.10727433	-0.35649785	-11.094774	-1.9897661	2.1142695	0.14774571	0.0017970857	1.167033	1.7450209
MB-0718	3.7393928	0.26855478	0.52269626	-0.31432757	-0.42106482		-0.57563156	16.728317	-0.18837257	4.2013016
MB-0719	2.426627	1.146724	-0.76548994	0.07345453	0.49275437	-0.5823261	1.8643477	-1.5521741	0.98991597	-0.8266074
MB-0720	1.0633599	-0.14498986	-0.16869062	-1.0936276	0.35792166		1.9111843	0.3148339		-0.8664729
MB-0721	2.5742157	0.42802906	-0.5680039	0.8970973	1.6443055	-0.31114465	0.17221062	-0.11702443	-0.89978075	-0.7177638
MB-0722	-1.3432926	0.65799123	0.19565266	0.38020942	-8.627394	-0.1893887	1.171837	-0.1195742	-0.7180881	-0.9759114
MB-0723	2.3070621	-0.71318144	0.25171995	0.43312618	1.3552085	-0.010761023	0.3207217	0.6096166	0.21038727	2.5534153
MB-0724	3.5567725	-0.9768956	-1.2425618	1.5454543	-0.46708477	-9.786001	0.054573935	0.50269777	0.6347584	
MB-0725	3.4698017	2.2420802	1.2055209	2.3472652	1.1327734	0.07452933	0.31793723	1.3347356	0.50242037	-0.32923555
MB-0726	-2.31069	-1.0585557	-2.451222	-0.45883325	0.33808416	1.3908327	0.90656394		-1.0124019	
MB-0727	2.5564306	-0.42721307	-2.106685	-0.3907674		1.6224933	-0.5179481	0.5821307		
MB-0728	1.8660691	1.8840601	0.30063725	0.77787805	0.017985433	-0.47959974	-0.048249062	1.0982214	0.4279874	1.2050806
MB-0729	-1.090758	-1.0984702	0.47907335	0.68587774	-0.9164541	-0.47407454	-1.326405	1.7311865	-1.2365059	-1.5585029
MB-0730		1.0151601	-0.5352836	1.1340531	0.036598008	-1.960456	0.22529414	-0.42730483		-1.7891277
MB-0731	-2.9597468		-0.219874	2.5553477	-1.3721061	0.5184867	0.12786984	-0.24085332	0.40485966	-0.2159217
MB-0732	2.4421012	0.60529596		0.067371584	0.83560634	-0.9946513	0.10428664	-0.8583513	-0.24413441	-0.09515331
MB-0733	-1.9953854		3.7981443		1.2507546	-0.3547151	-0.61713177		0.049332853	-0.5523629
MB-0734	2.7860403	1.0115737	-1.0167019	-15.319692	1.2537382		-0.42516014	-0.5539374	0.032025516	-3.33633
MB-0735	-1.1909338	-0.5945707	3.1294434	0.6953009	-0.001912782	7.1165915	-0.50451446	-1.7932569		-1.7402081
MB-0736			-0.57638496	1.5507153				5.2389345	0.7977137	1.3861122
MB-0737			-0.6543119	1.5643345	-1.1420265	-0.10054199	-0.2900918	0.7086249	-0.35095912	0.035066072
MB-0738	-1.6499603	-0.32134917	1.7809241	-0.7195005	-1.8891314	-0.6917982	-0.45693162		-2.3352916	-0.5301413
MB-0739	1.8843483	-1.6875672	-1.8808348	1.0954404	-0.50911343	-0.7913913	0.709192	1.8537338		-0.5363501
MB-0740	-1.2923173	-0.6497254	-0.59693396	0.09180451	-1.4687445	-0.15381953	-1.9392074	-1.034725	-0.6209726	-0.45552608
MB-0741	3.095803	-0.82669175	-2.3799005	-1.798525	1.0722458	-0.5604694	-0.5479315		0.18411566	0.14638071
MB-0742	-0.7105184	2.7591503	1.9665599	0.45613477	-1.0207936	0.005137367	0.91850907	-0.6375021	-0.63588685	-0.0496969
MB-0743		-1.3090663	-1.9509711		1.2388679		-1.2182891	0.07354743	0.33253574	-2.0273473
MB-0744	-1.3140678	0.392932	2.8664517	0.4437823	-1.2454593	0.7183182	-0.5268808	2.8197458		1.1407343
MB-0745	4.8350787	-0.51252854	-2.7707584	-0.08312754	1.7536876	-0.9181477	-0.6070284	-1.2430835	0.5906048	1.2678124
MB-0746	-1.5459628	-6.4465475	0.94646144	-0.48542523	-0.46764085	-2.132655		1.6005442	-0.38262346	-1.4329451
MB-0747	1.5540178	-1.4887569	-0.14191869	-0.2078774	0.9774147	-0.5732074	0.8620693	1.2249328	1.2206553	
MB-0748	-1.1962545	1.2465507	0.11497265	-1.2438909	-1.2650055	-1.0018969	-0.6026161	-0.44915268		
MB-0749	1.1541903	0.04520229	-0.51210535	0.02560911	-0.6937287		-0.030392613		-1.3704386	
MB-0750	-1.7647235	-1.2556936	3.5298662	-0.6747397	-0.8814652	-1.6982481	0.53344464	2.241122		0.00052518805
MB-0751	2.2721984	-0.98803467	0.10854894	-0.08417626	-1.3001527		2.0424974	0.29969475	-1.2713192	1.0635942
MB-0752	-3.4798257	0.4388551	4.672154	1.1929697	0.18543655	1.3548748	-0.13522515	-1.6027097	3.1490033	1.5475916
MB-0753	2.9091654	-0.32381186			0.65751714	1.8484213	2.0345118	0.7827907	-0.5086516	0.37210715
MB-0754	-1.0275319	0.35726672		-0.5359849	-0.029435202	0.37255216	0.8332626	0.84495384	-0.016480234	
MB-0755		0.6540985	-0.18590903	2.0391173	-0.3648827	0.41926453	-0.12197074	1.0727414	-0.3863537	-0.6785822
MB-0756	2.7194595	0.11197335	-1.9431965	-0.8619096	0.12025245	1.2661794		0.2556634	0.5690351	-0.19815132
MB-0757	3.0115788	-0.7519883	-0.3932727	-1.4430753		0.7053456	-1.1373596	0.08182721	-0.70026267	0.5752487
MB-0758	1.0241641	-0.42967987	0.2558267	0.47391295	-0.31592122	-1.0157655	-0.6355837	0.88299173	-1.5411834	-1.7844077
MB-0759	0.029332638	-1.0176935	3.147587	0.89972585	-0.94991523	5.918019	0.29468247	-0.81188613		0.98324656
MB-0760	0.589025		2.796037	1.4205408		0.67261	0.50698847	-0.23970252	0.15713108	1.229857
MB-0761	-3.120212	-0.084236376	-0.5343654	-1.3597772	0.7059805	-0.18651383	1.056946	0.2751362	0.7609445	-0.53989035
MB-0762	3.5371673	-0.34418502	-4.647195	-0.07839839		-0.7791606	-0.32280925	3.336167	-0.2561552	0.8627251
MB-0763	-1.3422605	-0.13585778	-0.5141359	0.496815	-0.39260823	0.93410623	1.7011678	1.3977242	0.9958704	-1.4935696
MB-0764	3.271008	-0.6664834	-0.367813	0.708768	1.0524218			0.77079964	5.8759136	0.12825151
MB-0765	3.7528143		-0.66589016	-0.701295		-0.050727453	-0.35465896	-2.1460943	-0.900675	0.86572975
MB-0766	0.9376981	0.7422575	2.690749	0.4518035	-0.60008824	-1.0177987	2.33492	1.0991675	-0.101894855	1.4034808
MB-0767	1.5304029	-0.36535534	0.76772726	-0.07936602	0.7452434	-1.1744497	0.3229585	0.9512239	-0.86668694	-0.9733567
MB-0768	-1.7711153	0.36431524	2.5982308		-0.19430609	0.47364393	-0.6732247	0.8914576	-0.04340203	-0.10143204
MB-0769	4.334588	0.6253465	-0.19836888	0.98602694	-0.9729638	-15.117325	-0.36215955	1.3428168	-0.21422021	0.9980486
MB-0770	4.3318357	-1.3168432	-1.227612		0.46058986	0.28658485	0.30115676	-0.8612184	2.140943	0.47622326
MB-0771		0.52861655	-0.3848611		8.65407	-0.5157291	-0.28474876	1.2000629	1.2854017	-0.21701711
MB-0772	2.1481385	-1.8574184		-0.062206224	1.6836207	-1.7165043	-0.35388866	-0.86451626	-0.31978565	-2.3489375
MB-0773	1.866311	-0.24489288	-0.9714649	-0.16695246	-0.116403244	-1.264961	0.77493346	-0.67364407	-0.8969962	0.1332952
MB-0774	-0.5921669	0.30150133	3.9103856	-0.43669292	0.6169269	0.09280674	1.4201466	0.86703867	0.44942328	-1.7119019
MB-0775	3.2744112		0.6393082	-0.21340713	1.1435996	2.8672717	0.2529334	-1.9119933	0.55997026	-1.7135228
MB-0776	-0.7978474	1.4195025	-0.5616925	-0.14869946	0.39741623	-1.6319857	0.06759244	0.48129332	0.4352056	0.2234772
MB-0777		-0.091573685	-0.42966765	0.052022886	-0.26123974	-0.44802114	1.3451	0.90890336	0.2569619	0.8108458
MB-0778		-0.5894866		-0.8341328	0.3414707	-0.97367895	0.93287176	1.1989326	0.53105783	0.121763274
MB-0779	1.6350553	-0.5163217	2.4532478			1.2179664	0.2057369	0.036273543	-1.3976495	-1.3301437
MB-0780	1.5744548	1.5437822		0.23025274	0.5864526	-0.5638151	-0.5951107	0.33429605		1.0638164
MB-0781	2.8834105	0.2988846	3.7239034	-1.9931103	0.20008628	-0.36193028	-1.2500918	0.6348428	-0.15429302	0.88280994
MB-0782	-2.17225	0.11246517	2.614952	0.31066167	0.057940025	1.7302359	-0.10802067	7.8471355	-0.9568003	0.5729501
MB-0783	2.5569954	1.5116782	-1.3620327	-2.7017949	-0.47791108	-1.3301319	-1.977227		0.018123338	-0.18274811
MB-0784	0.78864884	-0.32986876	-0.36585617	-0.09885013	-0.683707			-1.7996757		
MB-0785	1.4538716	-2.01579	-0.5448701	0.32221836	-0.036625966	-2.4509652	-1.7433275	-1.0183022	-0.57594466	-1.8808588
MB-0786	1.4300435	0.14186715	0.3453834	-2.3883016	-0.55799675	0.35080954	-0.7623067	-1.5840745	0.08947044	1.0606632
MB-0787	2.664667	1.0808012	3.2838068	1.0178261	0.3702265	1.64655	-0.58449477	-1.0735081	-1.3056017	-1.2690295
MB-0788	-2.0754027	-1.4792078	0.77358973	-0.4935793	-1.0017014	0.04930509	1.9833705	1.082097	-0.31939808	-1.8896797
MB-0789	-0.940925	0.3575938	0.984566	-0.46577433	2.1656866	-1.1936438	-0.4806838	-0.37009835	0.14739221	0.01442454
MB-0790		-0.41306993	4.059799	1.3310854	0.16084386	0.45264715	-1.0468076	0.308205	0.9503267	0.7026264
MB-0791	1.0635114	-0.6003385	-0.5434898	0.22628413	0.7945124	-0.43372792		0.34913522	-0.20087332	1.7209464
MB-0792	0.1176852	0.07877862		-0.34863845	-0.15004106	-1.3056959	-1.5074587	2.5684366	1.7621222	0.040294863
MB-0793	1.3202354	-0.45279062	-0.24476498	-0.305034	0.10116759	0.20184371			-1.002834	-0.034261048
MB-0794	4.139213	0.4285151		-1.3356235	0.111418694	1.4102645	1.3839834	0.6028005	-2.3708646	0.6308341
MB-0795	2.5897732	-0.19893974	-0.6333773	0.3819198	-0.30998316	-1.2722039	0.18912345		-0.26465774	
MB-0796	2.0147898	0.52957284	-0.7050387	0.7793746	-1.4698468	-0.1254179	0.120406084	0.9298351		-0.77245516
MB-0797	-0.36809707	0.07551881	-0.49878627	-0.688972	-0.6574277	-1.1756856	-0.47624457	1.1688962	-0.14165561	
MB-0798	-1.3579034	-0.22630621	0.026182055	-0.3113376	1.6224728	-0.06804835	0.46292666	0.044590235	-0.6328624	0.78225255
MB-0799	-1.6198443	1.4106742	-0.9882718	1.0051132	-0.24002045	9.051168	-0.13932407	-4.6015162	0.4264175	1.0884956
MB-0800	-3.7736218	0.16131337	1.6607921	-1.4785773	-1.0751203	-1.2113316	-0.67821217		-0.83963543	0.10722362
MB-0801	-21.991795	0.24779361	-0.07677764	-0.41755226	-0.47514388		-0.17758416	0.6884456	1.4951385	
MB-0802	2.1651452	-0.4135858	-0.9475429	-0.081495106	-0.33011588	1.1873724	1.5869895	0.3826522	-0.93268055	
MB-0803	2.0101469	2.2051563	0.045527756	0.16410677	0.8764883	1.2589291	-2.9871733	-0.030785805	-1.8226024	0.71400553
MB-0804	-0.9406076	2.0323944	-2.0648904	-0.1473639	-0.4470221	1.1469834	-0.27235934	-0.26790062	-16.400978	-0.06864302
MB-0805	3.5899353	-0.6914097	-2.4980807	-1.9889383	0.5119697	0.635678	-0.25742823	0.51050013	0.5538739	-1.6537051
MB-0806	-1.5092474	-0.74281955	0.3790629	0.057379205	0.28110734	-0.4021414	0.6424797	-1.9859579	0.84481436	0.9911091
MB-0807	2.5553582		1.22589	-1.8258564	1.9772747	0.9726448	0.12313983	-0.79068756	0.44819456	-1.4328942
MB-0808		-0.5317306	-0.66368365	0.27639335	-0.44580534	-0.12611043	0.055869043	-0.80386025	1.5539548	2.152735
MB-0809	3.4821892	-1.1608896	0.680313	-1.8206297	0.65939635	0.55647695	0.7762103	0.33009833	-0.0026342042	
MB-0810	0.7990061	0.60018957	-0.7928629		-1.6694132	-1.0657883		0.052087046	0.3853193	-0.30318165
MB-0811	3.9625516	-0.5817029	-0.7756402	-0.85794747	-0.4003948	2.254422	-0.61993176	0.6089969	0.729825	-0.7914656
MB-0812	28.960266	-0.67598605	-0.1438016	0.2630564	-0.6329062		-0.112999216	0.69276375	-0.4672066	
MB-0813	-1.7660445	0.41885513	0.033391416	0.25472814	-0.15167633	0.51945835		0.33570933	0.38634235	-0.2046407
MB-0814	3.3636014	-0.66543144	-0.5447161	0.4467643	-0.3640808	0.03346896	2.1971388	1.0059103	-0.1632325	0.24286601
MB-0815	0.7582619	-0.042191893			0.6052416	0.11411012	0.16540672	-1.8080608	-0.27381802	0.36494994
MB-0816	4.273727	0.80227417	0.5682385	-0.013216621	0.17076576	0.22715895	-0.81385434	-0.26303747		0.22172585
MB-0817	1.5427849	-1.5229623	-2.6017218	-0.5818393	-1.2896633	0.0084096575	-0.7544356	0.86830443		1.7552947
MB-0818	-18.97394	1.1054906	0.030042708	0.9047495	1.0303221	0.44950408	-1.0601388	-6.877932	0.17134501	-1.5067363
MB-0819	-1.1707244	0.85739416	-0.9989238	-0.9651816	1.3711284	0.77051586	1.2302319	0.70553374	-0.8137982	
MB-0820	-0.7578307	0.42420277	-0.5451842	-0.84884334	0.3518643	-0.47706	0.018565798	-0.10842133	0.22377367	-1.2524048
MB-0821	4.161846	0.12734956	0.08142936	-0.14918889	1.4890143	-0.581754	0.031571466	-0.27808723		-1.6822871
MB-0822	2.2575269	-0.32934248	-0.7295425	-0.43770087	0.33321878	1.1835563	1.6002687		-1.6800165	0.7857835
MB-0823	4.6868715	2.0102553		0.43595096		0.5199366	0.12836033	-0.15830229	0.9142395	0.47869888
MB-0824	-0.6733115	0.566187	-0.046230912	-0.012705562	-0.18962438	1.0039086	-0.05573781	-0.20225064	0.5642643	1.3457282
MB-0825	3.442998	-0.2879465	-0.016361326	-0.5358617	-0.07753674	-1.2963241	0.67418265	1.5999289	-0.3391253	
MB-0826	1.6926756	0.2719105	0.92439306	0.29342908	0.66454947	0.6540824	-0.65564674		-0.9348199	-0.5966954
MB-0827	2.7162492	0.41596484	-4.299508	1.1783112	0.98954374	0.66115713		0.6752919	-1.409207	
MB-0828		-1.3663989	0.2215612	-0.68434036	-1.3001845	1.6433948	1.2346827	0.84174114	0.6432788	1.0400634
MB-0829	2.1422334	0.3686051	-0.9855472	-0.399865	-0.3837293	0.34414184	1.240557	-0.22201075	0.12566437	-8.582326
MB-0830	-2.5825245	1.0286368	-1.9174765		-0.3354676	-0.2388616	-1.0377381	0.4572387	0.0919619	-2.105389
MB-0831	-1.322664	0.27281892	-1.0446458		-0.17495061			-0.43762872	-0.5342336	-0.6896749
MB-0832	-2.8152852	1.4635341	3.9998035	-2.679561	0.31603286	0.2775296	-0.55513364	-0.13445064	-0.5342099	0.026568256
MB-0833	3.1580048	0.89494413	-0.8840867	-0.99675715	-1.259557	0.95026046	0.43565443	0.14530873	-2.137104	-0.3824788
MB-0834	-1.1142976	-0.19399236	-2.3323274		1.3295554	0.3678851		0.3751932	0.96426874	0.45220628
MB-0835	-0.7287668	-1.3943819	1.1816928	0.92997605	-0.6317708	-0.18938959	-0.9463902	0.58688986	-0.6493662	-0.27222946
MB-0836	2.3342125	0.11729418	0.41530228	2.2669878	-1.4445667	-0.47172314		-0.3895777	0.5969382	0.4718366
MB-0837	1.9701239	-1.4316674	-1.3913541	0.7769829	2.0186956	0.8314648	8.6530485	0.5085822	-0.105061725	-0.089194
MB-0838	2.2388365	-0.64783734	-3.6181684	0.4897249	-0.6183312	-0.08718829	-1.3916565	1.2009325	0.3070419	2.0377352
MB-0839	1.8601694	1.137975	-0.5526519	0.43719536	-1.5180947	0.23263876	28.131523	0.4327301	0.017295921	-0.19985661
MB-0840	-0.11812878	0.15571153	-1.866323	-0.52085793	0.43396387	-1.3174793	1.1322796	-0.70004	-0.9695583	-0.25012702
MB-0841	1.898083	-0.12685053	-1.3842151	-0.09153634	1.4457607	-0.59295815	-0.66399115	5.677431	1.1369908	0.1461217
MB-0842	-2.1665623	-0.49382374	3.691397		-0.24494123	1.3190637	0.48710516	0.98391664	0.47620168	1.5042996
MB-0843	1.451449	0.23403919	1.3275046	-0.56567365	0.14657441	-1.27993	1.5559157	1.8029855	0.009846394	-0.04475543
MB-0844	-0.58407813	0.54092324	-0.69955796	-0.051617615	0.9038119	-0.13250703	-2.1803787	-0.6916249	0.6603579	1.8530961
MB-0845		0.5973038	-0.7768285	11.626957	0.21963187	0.24130711	1.4466666	-0.20708875	-1.5795482	0.7661145
MB-0846	-2.6002321	1.3997622	-1.0699267	-0.7684034	0.6104349	0.0070693246	-0.6478967	0.6428966		-0.09177765
MB-0847	-2.1424336	0.70986867	3.315631	-1.764403	-0.61507976	0.49170402	1.4937687	-2.1269212	0.30521542	0.8938236
MB-0848	-2.1600335	0.89305264	1.6718862	0.18769073		0.99924654	0.73510975	1.7015954	0.06780533	2.2526288
MB-0849	2.1623857	2.3285737	-0.09283894	-0.6542933		1.4660747	0.7907074	-0.72525424	-0.39771083	1.2226206
MB-0850	1.790756	-1.5915906	-0.16765246	1.137911	-1.5124667	1.8245547	-0.28351483		0.17638966	0.6533973
MB-0851	2.2064598	-0.3248594	2.6637225	-1.5808135	1.2954347	-0.35756952	0.5968442	0.7452725		-0.058308568
MB-0852		1.1942744	2.3934407	1.2953849	-1.3667876	0.06302557	0.48305538		1.2243956	-0.66764015
MB-0853	1.9003587	-0.04448136	-1.8296636	-0.22947378	0.55397373	0.24193546	2.1351244		-0.6992741	-0.5085756
MB-0854	3.0130973	-0.67707187		-0.57836014	-0.6363897	0.28090206	0.70247704		-1.2301841	-2.3365593
MB-0855	3.5889325	0.015230719	0.20818454	-1.2949121	0.20154853	0.7636611	0.7992142		0.08632792	0.48637444
MB-0856	-3.584946	-0.5522593	0.23300076	-1.9821719	-0.2121988	0.38803804	-0.53791624	-1.2865171	-3.980245	0.16752881
MB-0857	3.5101428	-1.1895926	-2.916266	0.7043236	0.10262041	0.6538109	-1.6986914		1.6367397	1.6739013
MB-0858	-1.6097325	0.30903614		-0.5519742	1.3561023	-0.16013971	0.6959293	0.34876493	4.8207083	-0.7883061
MB-0859	3.3043828	0.60169286	0.93396425	0.7809517	-0.21714285	-0.764385	0.4790137	-0.48459312	2.0012145	
